anho,universidad,nivel,unidad_academica,programa_curso,matriculados_m,matriculados_h,matriculados_t,egresados_m,egresados_h,egresados_t,total_general,docentes_m,docentes_h,docentes_t,area_conocimiento
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Maestria Tecnologia de la Arquitectura (1a edicion) (Defensa de Tesis),0,0,0,0,1,1,1,0,3,3,Ingenieria y Tecnologia
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Maestria Tecnologia de la Arquitectura (2a edicion),10,11,21,0,0,0,21,7,23,30,Ingenieria y Tecnologia
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Especializacion en Didactica Universitaria (Periodo Agosto 2017 a Abril 2018),0,0,0,15,8,23,23,3,5,8,Educacion y Humanidades
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Especializacion en Didactica Universitaria (Periodo Marzo a noviembre 2018 - Seccion A),18,12,30,14,9,23,53,3,5,8,Educacion y Humanidades
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Especializacion en Didactica Universitaria (Periodo Marzo a noviembre 2018 - Seccion B),23,7,30,17,4,21,51,3,5,8,Educacion y Humanidades
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Especializacion en Didactica Universitaria (periodo Agosto 2018 a Junio 2019 - Seccion A),18,12,30,0,0,0,30,3,5,8,Educacion y Humanidades
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Especializacion en Didactica Universitaria (periodo Agosto 2018 a Junio 2019 - Seccion B),19,12,31,0,0,0,31,3,5,8,Educacion y Humanidades
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Actualizacion en Sustentabilidad de la Tecnologia en la Arquitectura- Junio 2018,3,8,11,0,5,5,16,0,2,2,Ingenieria y Tecnologia
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Actualizacion en Metodologia de la Investigacion Cientifica Agosto 2018,5,11,16,5,7,12,28,1,0,1,Ingenieria y Tecnologia
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Actualizacion en Proyecto Tecnologia y Produccion Arquitectonica Setiembre 2018,0,4,4,0,3,3,7,0,2,2,Ingenieria y Tecnologia
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Actualizacion en Domotica y Edificios Inteligentes Octubre 2018,3,4,7,0,0,0,7,0,1,1,Ingenieria y Tecnologia
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Actualizacion en Metodologia de la Investigacion Cientifica en Arquitectura Noviembre 2018,9,6,15,0,0,0,15,0,2,2,Ingenieria y Tecnologia
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Actualizacion en Tecnologia y Vivienda Contemporanea. Estrategias y Recursos,3,8,11,0,0,0,11,0,1,1,Ingenieria y Tecnologia
2018,UNA,P,Facultad de Arquitectura Diseno y Arte,Actualizacion en Filosofia de la Tecnologia Diciembre 2018,1,4,5,0,0,0,5,1,1,2,Educacion y Humanidades
2018,UNA,P,Facultad Politecnica,Doctorado en Ciencias de la Computacion,3,17,20,0,3,3,23,3,6,9,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Doctorado en Ciencias de la Ingenieria Electrica,0,5,5,0,0,0,5,0,1,1,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Maestria en Ciencias de la Computacion,8,19,27,0,2,2,29,0,8,8,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Maestria en Ciencias de la Ingenieria Electrica,3,10,13,0,2,2,15,0,6,6,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Maestria en Seguridad e Higiene Laboral,16,17,33,2,4,6,39,2,3,5,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Maestria en Ingenieria Biomedica,3,13,16,0,0,0,16,0,12,12,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Maestria en Ingenieria Electrica,2,8,10,0,3,3,13,0,0,0,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Maestria en Ingenieria en Electronica,1,6,7,0,2,2,9,0,0,0,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Maestria en Gestion de la Investigacion y la Informacion,22,2,24,2,0,2,26,0,0,0,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Maestria en Ciencias de la Informacion,3,1,4,14,2,16,20,0,0,0,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Maestria en Tecnologia de la Informacion y la Comunicacion,13,20,33,2,2,4,37,2,27,29,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Especializacion en TICs Aplicadas a la Educacion Superior,18,11,29,2,4,6,35,1,3,4,Educacion y Humanidades
2018,UNA,P,Facultad Politecnica,Especializacion en Tecnologia de la Informacion y la Comunicacion,13,52,65,6,19,25,90,3,8,11,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Especializacion en Gestion Documental y Administracion de Archivos,0,13,13,25,0,25,38,0,0,0,Educacion y Humanidades
2018,UNA,P,Facultad Politecnica,Especializacion en Gestion de la Investigacion y la Informacion,9,2,11,0,0,0,11,0,0,0,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Especializacion en Ingenieria Electrica,0,0,0,0,2,2,2,0,0,0,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Especializacion en Seguridad e Higiene Laboral,0,0,0,1,1,2,2,0,0,0,Ingenieria y Tecnologia
2018,UNA,P,Facultad Politecnica,Capacitacion en Didactica de la Educacion Superior,102,68,170,70,49,119,289,7,0,7,Educacion y Humanidades
2018,UNA,P,Facultad de Enfermeria y Obstetricia,Especializacion en Enfermeria en Cuidados Criticos de Adultos,0,0,0,2,2,4,4,0,0,0,Salud
2018,UNA,P,Facultad de Enfermeria y Obstetricia,Especializacion en Enfermeria y Obstetricia en el cuidado Neonatal,0,0,0,2,3,5,5,0,0,0,Salud
2018,UNA,P,Facultad de Enfermeria y Obstetricia,Maestria en Ciencias y Administracion del Sistema de Servicio de Salud,0,0,0,4,2,6,6,0,0,0,Salud
2018,UNA,P,Facultad de Enfermeria y Obstetricia,Especializacion en control de Infecciones y Epidemiologia Hospitalaria,0,0,0,4,1,5,5,0,0,0,Salud
2018,UNA,P,Facultad de Enfermeria y Obstetricia,Especializacion en Investigacion en Salud,0,0,0,4,1,5,5,4,1,5,Salud
2018,UNA,P,Facultad de Ciencias Sociales,Capacitacion en Nuevos Modelos de Intervencion en Trabajo Social,53,8,61,39,7,46,107,4,1,5,Derecho y Ciencias Sociales
2018,UNE,G,Politecnica,Grado,1180,1655,2835,22,27,49,2884,61,94,155,Ingenieria y Tecnologia
2018,UNE,G,Ingenieria Agronomica,Grado,184,365,549,18,39,57,606,66,72,138,Ciencias Agrarias
2018,UNE,G,Ciencias de la Salud,Grado,154,246,400,25,43,68,468,95,126,221,Salud
2018,UNE,G,Derecho y Ciencias Sociales,Grado,688,503,1191,1149,1131,2280,3471,81,97,178,Derecho y Ciencias Sociales
2018,UNE,G,Ciencias Economicas,Grado,1534,1027,2561,232,88,320,2881,242,282,524,Ciencias Economicas y Administracion
2018,UNE,P,Politecnica,Maestria en Informatica y Computacion,0,2,2,0,0,0,2,13,0,13,Ingenieria y Tecnologia
2018,UNE,P,Politecnica,Especializacion en Desarrollo de Sistemas para ambiente Internet con Tecnologia Orientada a Objetos,16,6,22,4,3,7,29,5,2,7,Ingenieria y Tecnologia
2018,UNE,P,Politecnica,Maestria en Ingenieria Electrica,26,6,32,0,0,0,32,0,8,8,Ingenieria y Tecnologia
2018,UNE,P,Politecnica,Especializacion en Direccion y Alta Gerencia Hotelera,2,10,12,0,1,1,13,2,3,5,Ciencias Economicas y Administracion
2018,UNE,P,Facultad de Ingenieria Agronomica,Maestria en Agronegocios,2,8,10,0,3,3,13,1,4,5,Ciencias Agrarias
2018,UNE,P,Facultad de Ingenieria Agronomica,Maestria de Nutricion de Plantas y Produccion Agricola,6,19,25,0,7,7,32,1,9,10,Ciencias Agrarias
2018,UNE,P,Facultad de Ingenieria Agronomica,Maestria en Auditoria y Gestion Ambiental,14,5,19,0,0,0,19,5,3,8,Ciencias Agrarias
2018,UNE,P,Facultad de Ciencias de la Salud,Ecografia General Obstetricia y Ginecologica,28,26,54,11,7,18,72,12,14,26,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Clinica Pediatrica,3,7,10,2,11,13,23,2,6,8,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Ginecologia y Obstetricia,1,14,15,0,2,2,17,2,1,3,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Medicina Interna,6,9,15,0,6,6,21,5,2,7,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Cirugia General,10,4,14,8,0,8,22,7,0,7,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Medicina Familiar y Comunitaria,0,3,3,2,3,5,8,1,0,1,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Anestesiologia,1,2,3,0,0,0,3,3,3,6,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Gestion de Servicios de Salud,1,11,12,2,3,5,17,2,4,6,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Enfermeria de Cuidados Criticos del Adulto,3,13,16,2,7,9,25,2,4,6,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Maestria en Ciencias de la Salud,5,7,12,0,0,0,12,1,0,1,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Doctorado en Ciencias Medicas,4,3,7,0,0,0,7,0,0,0,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Maestria en Ciencias Medicas,4,6,10,0,0,0,10,0,0,0,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Maestria en Nutricion Clinica,1,21,22,0,0,0,22,3,4,7,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Maestria en Ecografia General Obstetricia y Ginecologica,10,12,22,0,0,0,22,10,8,18,Salud
2018,UNE,P,Facultad de Ciencias de la Salud,Docencia en Ciencias de la Salud con enfoque a competencias,11,35,46,4,30,34,80,2,4,6,Salud
2018,UNE,P,Ciencias Economicas,Maestria en Administracion Inicio 2018,0,19,19,0,0,0,34,3,2,5,Ciencias Economicas y Administracion
2018,UNE,P,Ciencias Economicas,Especializacion en Auditoria y Control de Gestion 2018,15,9,24,0,0,0,33,2,4,6,Ciencias Economicas y Administracion
2018,UNE,P,Ciencias Economicas,Maestria en Administracion 2017,18,14,32,8,3,11,43,12,4,16,Ciencias Economicas y Administracion
2018,UNE,P,Ciencias Economicas,Especializacion en Auditoria y Control de Gestion 2017,16,13,29,5,5,10,39,10,4,14,Ciencias Economicas y Administracion
2018,UNP,G,Ciencias Contables Administrativas y Economicas,Ciencias Contables Administrativas y Economicas,478,368,846,35,19,54,900,58,49,107,Ciencias Economicas y Administracion
2018,UNP,G,Ciencias Agropecuarias y Desarrollo Rural,Ciencias Agropecuarias y Desarrollo Rural,179,294,473,0,0,0,473,28,36,64,Ciencias Agrarias
2018,UNP,G,Derecho Ciencias Politicas y Sociales,Derecho Ciencias Politicas y Sociales,661,405,1066,18,8,26,1092,87,59,146,Derecho y Ciencias Sociales
2018,UNP,G,Humanidades y Ciencias de la Educacion,Humanidades y Ciencias de la Educacion,272,87,359,21,4,25,384,51,31,82,Educacion y Humanidades
2018,UNP,G,Ciencias Aplicadas,Ciencias Aplicadas,357,483,840,24,20,44,884,76,73,149,Ingenieria y Tecnologia
2018,UNP,G,Ciencias Tecnologias y Artes,Ciencias Tecnologias y Artes,66,72,138,5,4,9,147,10,16,26,Multidisciplinaria
2018,UNP,G,Ciencias Biomedicas,Ciencias Biomedicas,191,50,241,5,3,8,249,24,30,54,Salud
2018,UNP,P,Humanidades y Ciencias de la Educacion,Especializacion en Psicopedagogia,16,2,18,0,0,0,18,1,0,1,Educacion y Humanidades
2018,UNP,P,Humanidades y Ciencias de la Educacion,Maestria en Ciencias de la Educacion,53,14,67,3,2,5,72,3,2,5,Educacion y Humanidades
2018,UNP,P,Humanidades y Ciencias de la Educacion,Doctorado en Ciencias de la Educacion,18,7,25,2,0,2,27,1,0,1,Educacion y Humanidades
2018,UNP,P,Ciencias Tecnologias y Artes,Maestria en Gestion Organizacional,17,19,36,0,0,0,36,1,3,4,Ciencias Economicas y Administracion
2018,UNP,P,Ciencias Tecnologias y Artes,Especializacion en Docencia Universitaria,16,5,21,0,0,0,21,0,2,2,Educacion y Humanidades
2018,UNP,P,Escuela de Postgrado,Especializacion en Docencia Universitaria,45,18,63,0,0,0,63,3,3,6,Educacion y Humanidades
2018,UNI,G,Ingenieria,Ingenieria,201,561,762,8,22,30,792,38,82,120,Ingenieria y Tecnologia
2018,UNI,G,Medicina,Medicina,165,102,267,23,14,37,304,102,93,195,Salud
2018,UNI,G,Ciencias Economicas y Administracion,Ciencias Economicas y Administracion,802,485,1287,83,40,123,1410,89,59,148,Ciencias Economicas y Administracion
2018,UNI,G,Humanidades,Humanidades,399,279,678,76,30,106,784,161,85,246,Educacion y Humanidades
2018,UNI,G,Ciencias Juridicas,Ciencias Juridicas,374,204,578,49,48,97,675,36,31,67,Derecho y Ciencias Sociales
2018,UNI,G,Ciencias Agropecuarias y Forestales,Ciencias Agropecuarias y Forestales,113,113,226,28,33,61,287,45,41,86,Ciencias Agrarias
2018,UNI,G,Ciencias y Tecnologias,Ciencias y Tecnologias,301,305,606,26,14,40,646,95,56,151,Ingenieria y Tecnologia
2018,UNI,P,Ingenieria,Especializacion en Direccion de Empresas de Ingenieria,1,11,12,0,0,0,12,1,6,7,Ingenieria y Tecnologia
2018,UNI,P,Medicina,Especializacion en Docencia Universitaria con enfasis en salud,18,13,31,0,0,0,31,15,14,29,Salud
2018,UNI,P,Medicina,Cursos de Especializacion Nutricion Clinica Hipertension Arterial y Factores,38,34,72,0,0,0,72,15,14,29,Salud
2018,UNI,P,Ciencias Economicas y Administracion,Maestria en Administracion Financiera y Gestion por resultados,13,21,34,0,0,0,34,0,0,0,Ciencias Economicas y Administracion
2018,UNI,P,Humanidades Ciencias Sociales y Cultura Guarani,Maestria en didactica de las matematicas,26,12,38,0,0,0,38,0,0,0,Educacion y Humanidades
2018,UNI,P,Humanidades Ciencias Sociales y Cultura Guarani,Doctorado en Educacion,2,0,2,6,1,7,9,0,1,1,Educacion y Humanidades
2018,UNI,P,Humanidades Ciencias Sociales y Cultura Guarani,Maestria en Educacion,7,4,11,1,0,1,12,6,3,9,Educacion y Humanidades
2018,UNI,P,Humanidades Ciencias Sociales y Cultura Guarani,Esp Org Y Direccion de Centros,2,2,4,28,15,43,47,0,0,0,Educacion y Humanidades
2018,UNI,P,Humanidades Ciencias Sociales y Cultura Guarani,Diplomado en Tecnologia Educativa,0,2,2,0,0,0,2,5,2,7,Educacion y Humanidades
2018,UNI,P,Humanidades Ciencias Sociales y Cultura Guarani,Especializacion en Eval Educativa,4,2,6,0,0,0,6,2,3,5,Educacion y Humanidades
2018,UNI,P,Ciencias Juridicas,Doctorado en Ciencias Juridicas,0,2,2,2,0,2,4,0,2,2,Derecho y Ciencias Sociales
2018,UNI,P,Ciencias Juridicas,Especializacion en Derecho Civil 2017 2018,1,1,2,0,0,0,2,0,5,5,Derecho y Ciencias Sociales
2018,UNI,P,Facaf,Maestria en Produccion en Cultivo,13,16,29,1,7,8,37,0,1,1,Ciencias Agrarias
2018,UNI,P,Ciencias y Tecnologia,Diplomado Bioestadistica Aplicada de las Ciencias de la Salud,6,0,6,0,0,0,6,2,0,2,Salud
2018,UNI,P,Ciencias y Tecnologia,Diplomado en Telecomunicaciones,1,17,18,0,0,0,18,2,2,4,Ingenieria y Tecnologia
2018,UNI,P,Ciencias y Tecnologia,Maestria en biotecnologia de Alimentos,11,5,16,6,3,9,25,4,1,5,Ingenieria y Tecnologia
2018,UNI,P,Escuela de Postgrado,Doctorado en Gestion Ambiental 2016 2018,10,13,23,0,0,0,23,11,4,15,Ingenieria y Tecnologia
2018,UNI,P,Escuela de Postgrado,Maestria en Ciencias Forenses 2016 2018,6,24,30,0,0,0,30,6,14,20,Salud
2018,UNI,P,Escuela de Postgrado,Especializacion en Docencia Universitaria,27,84,111,33,76,109,220,2,14,16,Educacion y Humanidades
2018,UNI,P,Escuela de Postgrado,Maestria en Docencia e Investigacion Universitaria,19,51,70,2,4,6,76,4,6,10,Educacion y Humanidades
2018,UNI,P,Escuela de Postgrado,Maestria en Atencion Integral de la Niñez y la Adolescencia 2016 2017,0,16,16,1,10,11,27,8,6,14,Salud
2018,UNI,P,Escuela de Postgrado,Maestria En Gestion Ambiental,7,16,23,1,2,3,26,0,0,0,Ingenieria y Tecnologia
2018,UNI,P,Escuela de Postgrado,Maestria en Gerencia de Servicio en Salud Publica,4,18,22,0,8,8,30,3,4,7,Salud
2018,UNI,P,Escuela de Postgrado,Maestria en Gestion de la Energia 2015 2017,16,5,21,0,1,1,22,15,4,19,Ingenieria y Tecnologia
2018,UNI,P,Escuela de Postgrado,Especializacion en Planificacion Estrategica para el Desarrollo Nacional,10,18,28,0,0,0,28,3,3,6,Derecho y Ciencias Sociales
2018,UNI,P,Escuela de Postgrado,Capacitacion Pedagogica en Educacion Superior,5,5,10,0,0,0,10,0,4,4,Educacion y Humanidades
2018,UNI,P,Escuela de Postgrado,Especializacion en Gestion Ambiental,7,16,23,0,0,0,23,4,2,6,Ingenieria y Tecnologia
2018,UNC,G,Facultad de Odontologia,Odontologia,186,98,284,15,10,25,309,44,47,91,Salud
2018,UNC,G,Facultad de Ciencias Agrarias,Ciencias Agrarias,240,413,653,28,49,77,730,26,53,79,Ciencias Agrarias
2018,UNC,G,Facultad de Ciencias Economicas y Administracion,Ciencias Economicas y Administracion,545,430,975,16,21,37,1012,56,75,131,Ciencias Economicas y Administracion
2018,UNC,G,Facultad de Medicina,Medicina,152,130,282,19,24,43,325,51,70,121,Salud
2018,UNC,G,Facultad de Humanidades y Ciencias de la Educacion,Humanidades y Ciencias de la Educacion,436,138,574,34,7,41,615,68,34,102,Educacion y Humanidades
2018,UNC,G,Facultad de Ciencias Exactas y Tecnologicas,Ciencias Exactas y Tecnologicas,203,69,272,0,0,0,272,27,8,35,Ingenieria y Tecnologia
2018,UNC,P,Rectorado,Especializacion en Didactica Superior,119,63,182,103,56,159,341,9,9,18,Educacion y Humanidades
2018,UNC,P,Rectorado,Especializacion en Metodologia de la Investigacion,5,3,8,0,0,0,8,3,1,4,Educacion y Humanidades
2018,UNC,P,Rectorado,Maestria en Educacion con Orientacion en Docencia Universitaria,17,16,33,2,5,7,40,5,1,6,Educacion y Humanidades
2018,UNC,P,Ciencias Economicas y Administracion,Maestria en Administracion y Direccion de Empresas,0,0,0,3,8,11,11,0,0,0,Ciencias Economicas y Administracion
2018,UNC,P,Ciencias Economicas y Administracion,Diplomado en Marketing y Ventas,34,18,52,0,0,0,52,3,5,8,Ciencias Economicas y Administracion
2018,UNC,P,Ciencias Economicas y Administracion,Especializacion en Auditoria Impositiva - Filial Horqueta,0,1,1,0,0,0,1,3,3,6,Ciencias Economicas y Administracion
2018,UNC,P,Facultad de Medicina,Post Grado en Salud Publica,59,15,74,0,0,0,74,0,0,0,Salud
2018,UNC,P,Humanidades y Ciencias de la Educacion,Especializacion en Evaluacion Educativa,0,0,0,10,2,12,12,2,1,3,Educacion y Humanidades
2018,UNC,P,Humanidades y Ciencias de la Educacion,Especializacion en Investigacion Cientifica,0,0,0,3,1,4,4,2,1,3,Educacion y Humanidades
2018,UNC,P,Humanidades y Ciencias de la Educacion,Maestria en Investigacion Cientifica,4,1,5,3,1,4,9,2,1,3,Educacion y Humanidades
2018,UNC,P,Humanidades y Ciencias de la Educacion,Maestria en Evaluacion Educativa,1,1,2,0,0,0,2,1,1,2,Educacion y Humanidades
2018,UNC,P,Facultad de Ciencias Exactas y Tecnologicas,Maestrias en Didacticas de las Ciencias Mencion: Matematica Fisica y Quimica,16,22,38,9,15,24,62,12,15,27,Educacion y Humanidades
2018,UNVES,G,Ciencias Economicas,Ciencias Economicas,696,871,1567,83,42,125,1692,289,239,528,Ciencias Economicas y Administracion
2018,UNVES,G,Ciencias Humanas y Filosofia,Ciencias Humanas y Filosofia,351,321,672,49,18,67,739,161,98,259,Educacion y Humanidades
2018,UNVES,G,Politecnica,Politecnica,103,325,428,8,19,27,455,24,85,109,Ingenieria y Tecnologia
2018,UNVES,G,Ciencias de la Salud,Ciencias de la Salud,318,125,443,76,13,89,532,242,152,394,Salud
2018,UNVES,G,Ciencias Agrarias,Ciencias Agrarias,210,279,489,8,11,19,508,56,91,147,Ciencias Agrarias
2018,UNVES,G,Ciencias Fisicas Quimicas y Mat.,Ciencias Fisicas Quimicas y Mat.,70,51,121,8,8,16,137,28,40,68,Ciencias Basicas
2018,UNVES,G,Ciencias Juridicas Politicas y Soc.,Ciencias Juridicas Politicas y Soc.,255,191,446,26,30,56,502,178,201,379,Derecho y Ciencias Sociales
2018,UNVES,G,Ingenieria y Arquitectura,Ingenieria y Arquitectura,126,139,265,0,0,0,265,63,59,122,Ingenieria y Tecnologia
2018,UNVES,G,Escuela de Arte y Cultura,Escuela de Arte y Cultura,6,5,11,0,0,0,11,9,13,22,Educacion y Humanidades
2018,UNVES,G,Escuela de Gastronomia,Escuela de Gastronomia,65,22,87,0,0,0,87,45,21,66,Multidisciplinaria
2018,UNVES,P,Politicas,Maestria en Ciencias Penales con enfasis en Derecho Constitucional,21,22,43,0,0,0,43,0,0,0,Derecho y Ciencias Sociales
2018,UNVES,P,Postgrado,Mestria en Didactica Superior Universitaria Modalidad Semipresencial,35,17,52,0,0,0,52,0,0,0,Educacion y Humanidades
2018,UNVES,P,Postgrado,Especializacion en Ciencias Sociales,32,8,40,0,0,0,40,0,0,0,Derecho y Ciencias Sociales
2018,UNCA,G,Ciencias Economicas,Ciencias Economicas,429,313,742,41,22,63,805,83,67,150,Ciencias Economicas y Administracion
2018,UNCA,G,Ciencias de la Salud,Ciencias de la Salud,175,37,212,35,5,40,252,132,27,159,Salud
2018,UNCA,G,Ciencias de la Produccion,Ciencias de la Produccion,640,846,1486,131,59,190,1676,150,169,319,Ciencias Agrarias
2018,UNCA,G,Ciencias Medicas,Ciencias Medicas,155,106,261,73,45,118,379,53,52,105,Salud
2018,UNCA,G,Ciencias y Tecnologia,Ciencias y Tecnologia,159,420,579,3,17,20,599,26,93,119,Ingenieria y Tecnologia
2018,UNCA,G,Ciencias Sociales y Politicas,Ciencias Sociales y Politicas,158,155,313,19,16,35,348,80,93,173,Derecho y Ciencias Sociales
2018,UNCA,G,Odontologia,Odontologia,153,51,204,32,4,36,240,35,28,63,Salud
2018,UNCA,P,Facultad de Odontologia,Especializacion en Implantologia Oral,6,4,10,0,0,0,10,4,0,4,Salud
2018,UNCA,P,Facultad Ciencias de la Salud,Maestria en Administracion Hospitalaria y Sistemas de Salud,10,25,35,0,0,0,35,5,10,15,Salud
2018,UNCA,P,Facultad Ciencias Sociales y Politicas,Especializacion en Didactica Universitaria,15,15,30,14,13,27,57,12,20,32,Educacion y Humanidades
2018,UNCA,P,Facultad Ciencias y Tecnologias,Especializacion en Didactica Universitaria,38,10,48,0,0,0,48,0,0,0,Educacion y Humanidades
2018,UNCA,P,Facultad Ciencias y Tecnologias,Capacitacion en Pedagogia Universitaria y Metodologia de la Investigacion,38,9,47,0,47,47,0,0,0,0,Educacion y Humanidades
2018,UNCA,P,Facultad Ciencias y Tecnologias,Curso sobre Energia Solar para el Desarrollo Sostenible,14,4,18,0,0,0,18,0,0,0,Ingenieria y Tecnologia
2018,UNCA,P,Facultad Ciencias de la Produccion,Innovacion Ganadera y Gerencia de Estancias Agropecuarias,18,7,25,18,7,25,50,5,0,5,Ciencias Agrarias
2018,UNCA,P,Facultad Ciencias de la Produccion,Curso de Capacitacion Tecnicas y Metodologias de la Investigacion Aplicada a las Ciencias Agrarias,15,9,24,15,9,24,48,3,1,4,Ciencias Agrarias
2018,UNCA,P,Facultad Ciencias de la Produccion,Ingles,23,14,37,23,14,37,74,1,1,2,Educacion y Humanidades
2018,UNCA,P,Facultad de Ciencias Medicas,Capacitacion en Neonatologia 2da Cohorte,4,23,27,0,0,0,27,5,2,7,Salud
2018,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Neonatologia 2da Cohorte,13,42,55,0,0,0,55,5,2,7,Salud
2018,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Patologia del Tracto Genital Inferior y Colposcopia 1ra Cohorte,18,57,75,0,0,0,75,4,8,12,Salud
2018,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Medicina Estetica y Envejecimiento Fisiologico 1ra Cohorte,6,16,22,0,0,0,22,4,5,9,Salud
2018,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Emergentologia 2da Cohorte,39,34,73,0,0,0,73,12,4,16,Salud
2018,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Cirugia General y Oncologica Residencia Medica,12,5,17,0,0,0,17,5,2,7,Salud
2018,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Oncologia Clinica Residencia Medica,3,4,7,0,0,0,7,6,4,10,Salud
2018,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Oncologia Radiante Residencia Medica,0,1,1,0,0,0,1,4,1,5,Salud
